"BaseIdentifier","Action","Identifier","Title","KeptIdentifier","KeptTitle"
"zx_How_to_be","REMOVE","zx_How_to_be_a_Complete_Bastard_1987_Virgin_Games_a","How to be a Complete Bastard","zx_How_to_be_a_Complete_Bastard_1987_Virgin_Games","How to be a Complete Bastard"
"zx_How_to_be","REMOVE","zx_How_to_be_a_Complete_Bastard_1987_Virgin_Games_a2","How to be a Complete Bastard","zx_How_to_be_a_Complete_Bastard_1987_Virgin_Games","How to be a Complete Bastard"
"zx_How_to_be","REMOVE","zx_How_to_be_a_Complete_Bastard_1987_Virgin_Games_a3","How to be a Complete Bastard","zx_How_to_be_a_Complete_Bastard_1987_Virgin_Games","How to be a Complete Bastard"
"zx_How_to_be","REMOVE","zx_How_to_be_a_Complete_Bastard_1987_Virgin_Games_a4","How to be a Complete Bastard","zx_How_to_be_a_Complete_Bastard_1987_Virgin_Games","How to be a Complete Bastard"
"a8b_Trains_1983_Spinnaker","REMOVE","a8b_Trains_1983_Spinnaker_Software_US_cr_Karl_dem_Grossen","Trains","a8b_Trains_1983_Spinnaker_Software_US","Trains"
"a8b_Trains_1983_Spinnaker","REMOVE","a8b_Trains_1983_Spinnaker_Software_US_cr_Karl_dem_Grossen_a","Trains","a8b_Trains_1983_Spinnaker_Software_US","Trains"
"zx_Masters_of_the","REMOVE","zx_Masters_of_the_Universe_The_Arcade_Game_1987_U.S._Gold_a","Masters of the Universe - The Arcade Game","zx_Masters_of_the_Universe_The_Arcade_Game_1987_U.S._Gold","Masters of the Universe - The Arcade Game"
"zx_Masters_of_the","REMOVE","zx_Masters_of_the_Universe_The_Arcade_Game_1987_U.S._Gold_a2","Masters of the Universe - The Arcade Game","zx_Masters_of_the_Universe_The_Arcade_Game_1987_U.S._Gold","Masters of the Universe - The Arcade Game"
"zx_Masters_of_the","REMOVE","zx_Masters_of_the_Universe_The_Movie_1987_Gremlin_Graphics_Software","Masters of the Universe - The Movie","zx_Masters_of_the_Universe_The_Arcade_Game_1987_U.S._Gold","Masters of the Universe - The Arcade Game"
"zx_Masters_of_the","REMOVE","zx_Masters_of_the_Universe_The_Super_Adventure_1987_U.S._Gold","Masters of the Universe - The Super Adventure","zx_Masters_of_the_Universe_The_Arcade_Game_1987_U.S._Gold","Masters of the Universe - The Arcade Game"
"zx_Masters_of_the","REMOVE","zx_Masters_of_the_Universe_The_Super_Adventure_1987_U.S._Gold_a","Masters of the Universe - The Super Adventure","zx_Masters_of_the_Universe_The_Arcade_Game_1987_U.S._Gold","Masters of the Universe - The Arcade Game"
"zx_Masters_of_the","REMOVE","zx_Masters_of_the_Universe_The_Super_Adventure_1987_U.S._Gold_a2","Masters of the Universe - The Super Adventure","zx_Masters_of_the_Universe_The_Arcade_Game_1987_U.S._Gold","Masters of the Universe - The Arcade Game"
"zx_Masters_of_the","REMOVE","zx_Masters_of_the_Universe_The_Super_Adventure_1987_U.S._Gold_a3","Masters of the Universe - The Super Adventure","zx_Masters_of_the_Universe_The_Arcade_Game_1987_U.S._Gold","Masters of the Universe - The Arcade Game"
"3D_Waterski_1984_Alligata","REMOVE","3D_Waterski_1984_Alligata_Software_h_65535","3D Waterski","3D_Waterski_1984_Alligata_Software","3D Waterski"
"d64_Ormus_Saga_II","REMOVE","d64_Ormus_Saga_II_The_Guild_of_Death_Documentation_1992_Mike_Doran_Software","Ormus Saga II, The Guild of Death Documentation","d64_Ormus_Saga_II_The_Guild_of_Death_1993_Mike_Doran_Software_Disk_1_of_3_Side_A","Ormus Saga II, The Guild of Death (Disk 1 of 3 Side A)"
"zx_Yogi_Bear_1987","REMOVE","zx_Yogi_Bear_1987_Piranha_a","Yogi Bear","zx_Yogi_Bear_1987_Piranha","Yogi Bear"
"zx_Yogi_Bear_1987","REMOVE","zx_Yogi_Bear_1987_Piranha_a2","Yogi Bear","zx_Yogi_Bear_1987_Piranha","Yogi Bear"
"a8b_Snake_Byte_1982","REMOVE","a8b_Snake_Byte_1982_Sirius_Software_US_a_k_file","Snake Byte","a8b_Snake_Byte_1982_Sirius_Software_US","Snake Byte"
"a8b_Snake_Byte_1982","REMOVE","a8b_Snake_Byte_1982_Sirius_Software_US_k_file","Snake Byte","a8b_Snake_Byte_1982_Sirius_Software_US","Snake Byte"
"zx_Rainbow_Islands_The","REMOVE","zx_Rainbow_Islands_The_Story_of_Bubble_Bobble_2_1990_Ocean_128K","Rainbow Islands - The Story of Bubble Bobble 2","zx_Rainbow_Islands_The_Story_of_Bubble_Bobble_2_1990_Ocean","Rainbow Islands - The Story of Bubble Bobble 2"
"zx_Rainbow_Islands_The","REMOVE","zx_Rainbow_Islands_The_Story_of_Bubble_Bobble_2_1990_Ocean_a_128K","Rainbow Islands - The Story of Bubble Bobble 2","zx_Rainbow_Islands_The_Story_of_Bubble_Bobble_2_1990_Ocean","Rainbow Islands - The Story of Bubble Bobble 2"
"zx_Rainbow_Islands_The","REMOVE","zx_Rainbow_Islands_The_Story_of_Bubble_Bobble_2_1990_Ocean_a2_128K","Rainbow Islands - The Story of Bubble Bobble 2","zx_Rainbow_Islands_The_Story_of_Bubble_Bobble_2_1990_Ocean","Rainbow Islands - The Story of Bubble Bobble 2"
"zx_BMX_Simulator_2","REMOVE","zx_BMX_Simulator_2_1989_Codemasters_a","BMX Simulator 2","zx_BMX_Simulator_2_1989_Codemasters","BMX Simulator 2"
"zx_BMX_Simulator_2","REMOVE","zx_BMX_Simulator_2_1989_Codemasters_a2","BMX Simulator 2","zx_BMX_Simulator_2_1989_Codemasters","BMX Simulator 2"
"zx_Footballer_of_the","REMOVE","zx_Footballer_of_the_Year_1986_Gremlin_Graphics_Software_a","Footballer of the Year","zx_Footballer_of_the_Year_1986_Gremlin_Graphics_Software","Footballer of the Year"
"zx_Footballer_of_the","REMOVE","zx_Footballer_of_the_Year_2_1987_Gremlin_Graphics_Software","Footballer of the Year 2","zx_Footballer_of_the_Year_1986_Gremlin_Graphics_Software","Footballer of the Year"
"zx_Footballer_of_the","REMOVE","zx_Footballer_of_the_Year_2_1987_Gremlin_Graphics_Software_a","Footballer of the Year 2","zx_Footballer_of_the_Year_1986_Gremlin_Graphics_Software","Footballer of the Year"
"zx_Tir_Na_Nog","REMOVE","zx_Tir_Na_Nog_1984_Gargoyle_Games_a","Tir Na Nog","zx_Tir_Na_Nog_1984_Gargoyle_Games","Tir Na Nog"
"zx_Count_Duckula_2","REMOVE","zx_Count_Duckula_2_1992_Alternative_Software_a","Count Duckula 2","zx_Count_Duckula_2_1992_Alternative_Software","Count Duckula 2"
"a8b_Drol_1983_Broderbund","REMOVE","a8b_Drol_1983_Broderbund_US_a","Drol","a8b_Drol_1983_Broderbund_US","Drol"
"a8b_Drol_1983_Broderbund","REMOVE","a8b_Drol_1983_Broderbund_US_m_color","Drol","a8b_Drol_1983_Broderbund_US","Drol"
"a8b_Drol_1983_Broderbund","REMOVE","a8b_Drol_1983_Broderbund_US_m_color_a","Drol","a8b_Drol_1983_Broderbund_US","Drol"
"a8b_Drol_1983_Broderbund","REMOVE","a8b_Drol_1983_Broderbund_US_m_color_a2","Drol","a8b_Drol_1983_Broderbund_US","Drol"
"zx_Wizards_Lair_1984","REMOVE","zx_Wizards_Lair_1984_Bubblebus_Software_a","Wizard's Lair","zx_Wizards_Lair_1984_Bubblebus_Software","Wizard's Lair"
"zx_Robocop_1988_Ocean","REMOVE","zx_Robocop_1988_Ocean_a_128K","Robocop","zx_Robocop_1988_Ocean_128K","Robocop"
"zx_Zybex_1989_Zeppelin","REMOVE","zx_Zybex_1989_Zeppelin_Games_a","Zybex","zx_Zybex_1989_Zeppelin_Games","Zybex"
"zx_Zybex_1989_Zeppelin","REMOVE","zx_Zybex_1989_Zeppelin_Games_t","Zybex","zx_Zybex_1989_Zeppelin_Games","Zybex"
"zx_Zybex_1989_Zeppelin","REMOVE","zx_Zybex_1989_Zeppelin_Games_t_a","Zybex","zx_Zybex_1989_Zeppelin_Games","Zybex"
"zx_Hawk_Storm_1991","REMOVE","zx_Hawk_Storm_1991_Players_Premier_Software_128K","Hawk Storm","zx_Hawk_Storm_1991_Players_Premier_Software","Hawk Storm"
"zx_Hawk_Storm_1991","REMOVE","zx_Hawk_Storm_1991_Players_Premier_Software_a","Hawk Storm","zx_Hawk_Storm_1991_Players_Premier_Software","Hawk Storm"
"zx_Pro_Power_Boat","REMOVE","zx_Pro_Power_Boat_Simulator_1989_Codemasters_a","Pro Power Boat Simulator","zx_Pro_Power_Boat_Simulator_1989_Codemasters","Pro Power Boat Simulator"
"zx_Pro_Power_Boat","REMOVE","zx_Pro_Power_Boat_Simulator_1989_Codemasters_a2","Pro Power Boat Simulator","zx_Pro_Power_Boat_Simulator_1989_Codemasters","Pro Power Boat Simulator"
"a8b_Pitstop_II_1984","REMOVE","a8b_Pitstop_II_1984_Epyx_US_a_k_file","Pitstop II","a8b_Pitstop_II_1984_Epyx_US_a","Pitstop II"
"a8b_Pitstop_II_1984","REMOVE","a8b_Pitstop_II_1984_Epyx_US_k_file","Pitstop II","a8b_Pitstop_II_1984_Epyx_US_a","Pitstop II"
"zx_Archers_The_1987","REMOVE","zx_Archers_The_1987_Mosaic_Publishing_Part_2_of_4","Archers, The (Part 2 of 4)","zx_Archers_The_1987_Mosaic_Publishing_Part_1_of_4","Archers, The (Part 1 of 4)"
"zx_Archers_The_1987","REMOVE","zx_Archers_The_1987_Mosaic_Publishing_Part_3_of_4","Archers, The (Part 3 of 4)","zx_Archers_The_1987_Mosaic_Publishing_Part_1_of_4","Archers, The (Part 1 of 4)"
"zx_Centurions_1987_Reaktor","REMOVE","zx_Centurions_1987_Reaktor_128K","Centurions","zx_Centurions_1987_Reaktor","Centurions"
"zx_Centurions_1987_Reaktor","REMOVE","zx_Centurions_1987_Reaktor_a","Centurions","zx_Centurions_1987_Reaktor","Centurions"
"a8b_Colossal_Adventure_1983","REMOVE","a8b_Colossal_Adventure_1983_Level_9_Computing_GB_k_file","Colossal Adventure","a8b_Colossal_Adventure_1983_Level_9_Computing_GB_b_playable_k_file","Colossal Adventure"
"zx_Rigels_Revenge_1987","REMOVE","zx_Rigels_Revenge_1987_Bulldog_Part_1_of_2_a","Rigel's Revenge (Part 1 of 2)","zx_Rigels_Revenge_1987_Bulldog_Part_1_of_2","Rigel's Revenge (Part 1 of 2)"
"zx_Rigels_Revenge_1987","REMOVE","zx_Rigels_Revenge_1987_Bulldog_Part_2_of_2","Rigel's Revenge (Part 2 of 2)","zx_Rigels_Revenge_1987_Bulldog_Part_1_of_2","Rigel's Revenge (Part 1 of 2)"
"zx_Rigels_Revenge_1987","REMOVE","zx_Rigels_Revenge_1987_Bulldog_Part_2_of_2_a","Rigel's Revenge (Part 2 of 2)","zx_Rigels_Revenge_1987_Bulldog_Part_1_of_2","Rigel's Revenge (Part 1 of 2)"
"zx_Sidewinder_II_1989","REMOVE","zx_Sidewinder_II_1989_Mastertronic_Plus_a","Sidewinder II","zx_Sidewinder_II_1989_Mastertronic_Plus","Sidewinder II"
"zx_Vixen_1988_Martech","REMOVE","zx_Vixen_1988_Martech_Games_Part_1_of_3_128K","Vixen (Part 1 of 3)","zx_Vixen_1988_Martech_Games_Part_1_of_3","Vixen (Part 1 of 3)"
"zx_Vixen_1988_Martech","REMOVE","zx_Vixen_1988_Martech_Games_Part_2_of_3","Vixen (Part 2 of 3)","zx_Vixen_1988_Martech_Games_Part_1_of_3","Vixen (Part 1 of 3)"
"zx_Vixen_1988_Martech","REMOVE","zx_Vixen_1988_Martech_Games_Part_2_of_3_128K","Vixen (Part 2 of 3)","zx_Vixen_1988_Martech_Games_Part_1_of_3","Vixen (Part 1 of 3)"
"zx_Vixen_1988_Martech","REMOVE","zx_Vixen_1988_Martech_Games_Part_3_of_3","Vixen (Part 3 of 3)","zx_Vixen_1988_Martech_Games_Part_1_of_3","Vixen (Part 1 of 3)"
"zx_Vixen_1988_Martech","REMOVE","zx_Vixen_1988_Martech_Games_Part_3_of_3_128K","Vixen (Part 3 of 3)","zx_Vixen_1988_Martech_Games_Part_1_of_3","Vixen (Part 1 of 3)"
"zx_Impossible_Mission_II","REMOVE","zx_Impossible_Mission_II_1988_U.S._Gold_a","Impossible Mission II","zx_Impossible_Mission_II_1988_U.S._Gold","Impossible Mission II"
"zx_Video_Card_Arcade","REMOVE","zx_Video_Card_Arcade_1988_CDS_Microsystems_a","Video Card Arcade","zx_Video_Card_Arcade_1988_CDS_Microsystems","Video Card Arcade"
"a8b_Ardy_the_Aardvark","REMOVE","a8b_Ardy_the_Aardvark_1983_Datamost_US_a","Ardy the Aardvark","a8b_Ardy_the_Aardvark_1983_Datamost_US","Ardy the Aardvark"
"a8b_Ardy_the_Aardvark","REMOVE","a8b_Ardy_the_Aardvark_1983_Datamost_US_a_k_file","Ardy the Aardvark","a8b_Ardy_the_Aardvark_1983_Datamost_US","Ardy the Aardvark"
"a8b_Ardy_the_Aardvark","REMOVE","a8b_Ardy_The_Aardvark_1983_Datamost_US_a2_k_file","Ardy The Aardvark","a8b_Ardy_the_Aardvark_1983_Datamost_US","Ardy the Aardvark"
"a8b_Ardy_the_Aardvark","REMOVE","a8b_Ardy_the_Aardvark_1983_Datamost_US_k_file","Ardy the Aardvark","a8b_Ardy_the_Aardvark_1983_Datamost_US","Ardy the Aardvark"
"a8b_Ardy_the_Aardvark","REMOVE","a8b_Ardy_the_Aardvark_1986_Main_Street_Publishing_US","Ardy the Aardvark","a8b_Ardy_the_Aardvark_1983_Datamost_US","Ardy the Aardvark"
"a8b_Miner_2049er_1982","REMOVE","a8b_Miner_2049er_1982_Big_Five_Software_US_a_k_file","Miner 2049er","a8b_Miner_2049er_1982_Big_Five_Software_US","Miner 2049er"
"a8b_Miner_2049er_1982","REMOVE","a8b_Miner_2049er_1982_Big_Five_Software_US_a2_k_file","Miner 2049er","a8b_Miner_2049er_1982_Big_Five_Software_US","Miner 2049er"
"a8b_Miner_2049er_1982","REMOVE","a8b_Miner_2049er_1982_Big_Five_Software_US_k_file","Miner 2049er","a8b_Miner_2049er_1982_Big_Five_Software_US","Miner 2049er"
"a8b_Miner_2049er_1982","REMOVE","a8b_Miner_2049er_1982_Big_Five_Software_US_t_req_OSb","Miner 2049er","a8b_Miner_2049er_1982_Big_Five_Software_US","Miner 2049er"
"zx_CJs_Elephant_Antics","REMOVE","zx_CJs_Elephant_Antics_1991_Codemasters_t","CJ's Elephant Antics","zx_CJs_Elephant_Antics_1991_Codemasters","CJ's Elephant Antics"
"zx_Soccer_Star_1989","REMOVE","zx_Soccer_Star_1989_Cult_Games_needs_tape_load","Soccer Star","zx_Soccer_Star_1989_Cult_Games","Soccer Star"
"zx_Steel_Eagle_1990","REMOVE","zx_Steel_Eagle_1990_Players_Premier_Software_a","Steel Eagle","zx_Steel_Eagle_1990_Players_Premier_Software","Steel Eagle"
"zx_Para_Academy_1990","REMOVE","zx_Para_Academy_1990_Zeppelin_Games_a_128K","Para Academy","zx_Para_Academy_1990_Zeppelin_Games_128K","Para Academy"
"zx_Rygar_1987_U.S.","REMOVE","zx_Rygar_1987_U.S._Gold_128K","Rygar","zx_Rygar_1987_U.S._Gold","Rygar"
"zx_Rygar_1987_U.S.","REMOVE","zx_Rygar_1987_U.S._Gold_a","Rygar","zx_Rygar_1987_U.S._Gold","Rygar"
"a8b_Legionnaire_1982_Avalon","REMOVE","a8b_Legionnaire_1982_Avalon_Hill_US_k_file","Legionnaire","a8b_Legionnaire_1982_Avalon_Hill_US_a_k_file","Legionnaire"
"zx_Spiky_Harold_1986","REMOVE","zx_Spiky_Harold_1986_Firebird_Software_a","Spiky Harold","zx_Spiky_Harold_1986_Firebird_Software","Spiky Harold"
"zx_Drazen_Petrovic_Basket","REMOVE","zx_Drazen_Petrovic_Basket_1989_Topo_Soft_es_128K","Drazen Petrovic Basket","zx_Drazen_Petrovic_Basket_1989_Topo_Soft_es","Drazen Petrovic Basket"
"zx_Drazen_Petrovic_Basket","REMOVE","zx_Drazen_Petrovic_Basket_1989_Topo_Soft_es_a","Drazen Petrovic Basket","zx_Drazen_Petrovic_Basket_1989_Topo_Soft_es","Drazen Petrovic Basket"
"zx_Drazen_Petrovic_Basket","REMOVE","zx_Drazen_Petrovic_Basket_1989_Topo_Soft_es_a2","Drazen Petrovic Basket","zx_Drazen_Petrovic_Basket_1989_Topo_Soft_es","Drazen Petrovic Basket"
"zx_GBA_Championship_Basketball","REMOVE","zx_GBA_Championship_Basketball_1987_Gamestar_a","GBA Championship Basketball","zx_GBA_Championship_Basketball_1987_Gamestar","GBA Championship Basketball"
"zx_Battle_for_Midway","REMOVE","zx_Battle_for_Midway_The_1985_PSS_a","Battle for Midway, The","zx_Battle_for_Midway_The_1985_PSS","Battle for Midway, The"
"zx_3D_Lunattack_1984","REMOVE","zx_3D_Lunattack_1984_Hewson_Consultants_a","3D Lunattack","zx_3D_Lunattack_1984_Hewson_Consultants","3D Lunattack"
"atari_2600_miner_2049er","REMOVE","atari_2600_miner_2049er_volume_ii_1983_tigervision_7-011","Atari 2600: Miner 2049er Volume II","atari_2600_miner_2049er_-_starring_bounty_bob_1982_tigervision_7-008","Atari 2600: Miner 2049er - Starring Bounty Bob"
"d64_Metal_Warrior_2","REMOVE","d64_Metal_Warrior_2_v1.2_1999_Electric_Harem_PD","Metal Warrior 2 v1.2 (PD)","d64_Metal_Warrior_2_v1.1_1999_Electric_Harem","Metal Warrior 2 v1.1"
"zx_Pro_Tennis_Tour","REMOVE","zx_Pro_Tennis_Tour_Great_Courts_1990_Ubi_Soft","Pro Tennis Tour - Great Courts","zx_Pro_Tennis_Tour_1990_Ubi_Soft","Pro Tennis Tour"
"zx_Pro_Tennis_Tour","REMOVE","zx_Pro_Tennis_Tour_Great_Courts_1990_Ubi_Soft_a","Pro Tennis Tour - Great Courts","zx_Pro_Tennis_Tour_1990_Ubi_Soft","Pro Tennis Tour"
"zx_Crazy_Cars_II","REMOVE","zx_Crazy_Cars_II_1988_Titus_a","Crazy Cars II","zx_Crazy_Cars_II_1988_Titus","Crazy Cars II"
"zx_Cosmic_Pirate_1989","REMOVE","zx_Cosmic_Pirate_1989_Byte_Back_a","Cosmic Pirate","zx_Cosmic_Pirate_1989_Byte_Back","Cosmic Pirate"
"msdos_Hunt_for_Red","REMOVE","msdos_Hunt_for_Red_October_The_1990","Hunt for Red October, The","msdos_Hunt_for_Red_October_The_1987","Hunt for Red October, The"
"zx_Gryzor_1987_Ocean","REMOVE","zx_Gryzor_1987_Ocean_128K","Gryzor","zx_Gryzor_1987_Ocean","Gryzor"
"zx_Gryzor_1987_Ocean","REMOVE","zx_Gryzor_1987_Ocean_a","Gryzor","zx_Gryzor_1987_Ocean","Gryzor"
"zx_Gryzor_1987_Ocean","REMOVE","zx_Gryzor_1987_Ocean_a_128K","Gryzor","zx_Gryzor_1987_Ocean","Gryzor"
"a8b_Sargon_II_1982","REMOVE","a8b_Sargon_II_1982_Hayden_Software_US_k_file","Sargon II","a8b_Sargon_II_1982_Hayden_Software_US_a_k_file","Sargon II"
"zx_Dizzy_III_Fantasy","REMOVE","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters_128K","Dizzy III - Fantasy World Dizzy","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters","Dizzy III - Fantasy World Dizzy"
"zx_Dizzy_III_Fantasy","REMOVE","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters_a","Dizzy III - Fantasy World Dizzy","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters","Dizzy III - Fantasy World Dizzy"
"zx_Dizzy_III_Fantasy","REMOVE","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters_a_128K","Dizzy III - Fantasy World Dizzy","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters","Dizzy III - Fantasy World Dizzy"
"zx_Dizzy_III_Fantasy","REMOVE","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters_a2","Dizzy III - Fantasy World Dizzy","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters","Dizzy III - Fantasy World Dizzy"
"zx_Dizzy_III_Fantasy","REMOVE","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters_a2_128K","Dizzy III - Fantasy World Dizzy","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters","Dizzy III - Fantasy World Dizzy"
"zx_Dizzy_III_Fantasy","REMOVE","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters_a3","Dizzy III - Fantasy World Dizzy","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters","Dizzy III - Fantasy World Dizzy"
"zx_Dizzy_III_Fantasy","REMOVE","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters_ru_128K","Dizzy III - Fantasy World Dizzy","zx_Dizzy_III_Fantasy_World_Dizzy_1989_Codemasters","Dizzy III - Fantasy World Dizzy"
"msdos_Lode_Runner_1983","REMOVE","msdos_Lode_Runner_1983_1983","Lode Runner","msdos_Lode_Runner_1983","Lode Runner"
"a8b_H.E.R.O._1984_Activision","REMOVE","a8b_H.E.R.O._1984_Activision_US_a_k_file","H.E.R.O.","a8b_H.E.R.O._1984_Activision_US","H.E.R.O."
"a8b_H.E.R.O._1984_Activision","REMOVE","a8b_H.E.R.O._1984_Activision_US_k_file","H.E.R.O.","a8b_H.E.R.O._1984_Activision_US","H.E.R.O."
"a8b_H.E.R.O._1984_Activision","REMOVE","a8b_H.E.R.O._1984_Activision_US_t","H.E.R.O.","a8b_H.E.R.O._1984_Activision_US","H.E.R.O."
"zx_Nick_Faldo_Plays","REMOVE","zx_Nick_Faldo_Plays_the_Open_1985_Mind_Games_a","Nick Faldo Plays the Open","zx_Nick_Faldo_Plays_the_Open_1985_Mind_Games","Nick Faldo Plays the Open"
"a8b_Caverns_of_Khafka","REMOVE","a8b_Caverns_of_Khafka_1983_Cosmi_US_a_k_file","Caverns of Khafka","a8b_Caverns_of_Khafka_1983_Cosmi_US","Caverns of Khafka"
"a8b_Caverns_of_Khafka","REMOVE","a8b_Caverns_of_Khafka_1983_Cosmi_US_k_file","Caverns of Khafka","a8b_Caverns_of_Khafka_1983_Cosmi_US","Caverns of Khafka"
"zx_FA_Cup_Football","REMOVE","zx_FA_Cup_Football_1986_Virgin_Games_a","FA Cup Football","zx_FA_Cup_Football_1986_Virgin_Games","FA Cup Football"
"a8b_HardBall_1985_Accolade","REMOVE","a8b_HardBall_1985_Accolade_US_cr_Captain_Wizard_a","HardBall","a8b_HardBall_1985_Accolade_US_cr_Captain_Wizard","HardBall"
"a8b_HardBall_1985_Accolade","REMOVE","a8b_HardBall_1985_Accolade_US_cr_N.A.P.O._a_k_file","HardBall","a8b_HardBall_1985_Accolade_US_cr_Captain_Wizard","HardBall"
"a8b_HardBall_1985_Accolade","REMOVE","a8b_HardBall_1985_Accolade_US_cr_N.A.P.O._k_file","HardBall","a8b_HardBall_1985_Accolade_US_cr_Captain_Wizard","HardBall"
"zx_Legions_of_Death","REMOVE","zx_Legions_of_Death_1987_MC_Lothlorien_a","Legions of Death","zx_Legions_of_Death_1987_MC_Lothlorien","Legions of Death"
"zx_Legions_of_Death","REMOVE","zx_Legions_of_Death_1987_MC_Lothlorien_a2","Legions of Death","zx_Legions_of_Death_1987_MC_Lothlorien","Legions of Death"
"zx_Legions_of_Death","REMOVE","zx_Legions_of_Death_1987_MC_Lothlorien_a3","Legions of Death","zx_Legions_of_Death_1987_MC_Lothlorien","Legions of Death"
"a8b_Spy_Hunter_1984","REMOVE","a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_k_file","Spy Hunter","a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_a_k_file","Spy Hunter"
"a8b_Spy_Hunter_1984","REMOVE","a8b_Spy_Hunter_1984_Sega_US_h_Black_Dot_k_file","Spy Hunter","a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_a_k_file","Spy Hunter"
"a8b_Spy_Hunter_1984","REMOVE","a8b_Spy_Hunter_1984_Sega_US_t_1_AHT_k_file","Spy Hunter","a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_a_k_file","Spy Hunter"
"zx_Klax_1990_Domark","REMOVE","zx_Klax_1990_Domark_a_128K","Klax","zx_Klax_1990_Domark_128K","Klax"
"zx_Bubble_Dizzy_1991","REMOVE","zx_Bubble_Dizzy_1991_Codemasters_128K","Bubble Dizzy","zx_Bubble_Dizzy_1991_Codemasters","Bubble Dizzy"
"zx_Bubble_Dizzy_1991","REMOVE","zx_Bubble_Dizzy_1991_Codemasters_a","Bubble Dizzy","zx_Bubble_Dizzy_1991_Codemasters","Bubble Dizzy"
"zx_Bubble_Dizzy_1991","REMOVE","zx_Bubble_Dizzy_1991_Codemasters_a_128K","Bubble Dizzy","zx_Bubble_Dizzy_1991_Codemasters","Bubble Dizzy"
"zx_Barbarian_2_Players","REMOVE","zx_Barbarian_2_Players_1987_Palace_Software_a","Barbarian - 2 Players","zx_Barbarian_2_Players_1987_Palace_Software","Barbarian - 2 Players"
"zx_Barbarian_2_Players","REMOVE","zx_Barbarian_2_Players_1987_Palace_Software_a2","Barbarian - 2 Players","zx_Barbarian_2_Players_1987_Palace_Software","Barbarian - 2 Players"
"zx_Mercenary_II_The","REMOVE","zx_Mercenary_II_The_Second_City_1988_Novagen_Software_a","Mercenary II - The Second City","zx_Mercenary_II_The_Second_City_1988_Novagen_Software","Mercenary II - The Second City"
"zx_Pro_Golf_Part","REMOVE","zx_Pro_Golf_Part_1_Pebble_Beach_1986_Atlantis_Software_a","Pro Golf - Part 1 - Pebble Beach","zx_Pro_Golf_Part_1_Pebble_Beach_1986_Atlantis_Software","Pro Golf - Part 1 - Pebble Beach"
"zx_Pro_Golf_Part","REMOVE","zx_Pro_Golf_Part_2_Sunningdale_1986_Atlantis_Software","Pro Golf - Part 2 - Sunningdale","zx_Pro_Golf_Part_1_Pebble_Beach_1986_Atlantis_Software","Pro Golf - Part 1 - Pebble Beach"
"zx_Sentinel_The_1987","REMOVE","zx_Sentinel_The_1987_Firebird_Software_a","Sentinel, The","zx_Sentinel_The_1987_Firebird_Software","Sentinel, The"
"zx_Firefly_1988_Ocean","REMOVE","zx_Firefly_1988_Ocean_a","Firefly","zx_Firefly_1988_Ocean","Firefly"
"zx_Software_Star_1984","REMOVE","zx_Software_Star_1984_Addictive_Games_a","Software Star","zx_Software_Star_1984_Addictive_Games","Software Star"
"zx_Ace_of_Aces","REMOVE","zx_Ace_of_Aces_1986_U.S._Gold_128K","Ace of Aces","zx_Ace_of_Aces_1986_U.S._Gold","Ace of Aces"
